id,T1_stressed_schwa,T1_schwa,T2_stressed_schwa,T2_schwa,euclidean,Alter,Geschlecht,Dialektgebiet
146,4.78714509151567,4.99283128826278,11.6154344555059,12.5152319721406,0.923007249415937,25 bis 34,Weiblech,Süden
1460,5.11649945408506,5.06537220811864,12.2699745950413,11.6879913744599,0.584224669385298,25 bis 34,Männlech,Osten
1462,4.85853528711696,4.74618916522253,10.8574515689132,11.4385436894525,0.59185277194383,25 bis 34,Weiblech,Zentrum
1465,4.54060451919571,5.40646997247151,10.5724426026378,11.335088658943,1.15384227274544,25 bis 34,Männlech,Zentrum
1466,5.0510602527525,5.01595175970705,11.3757134454044,11.8760854767801,0.501602208993324,25 bis 34,Weiblech,Osten
1468,4.67126041996234,4.91565286298011,10.3358216225199,12.0046525636199,1.68663107293122,65+,Männlech,Süden
147,6.23700314315441,4.53955886627892,10.1454662813925,10.9460260857583,1.87675599731652,35 bis 44,Männlech,Zentrum
1473,4.82177614954825,4.65417641058555,10.8254079485568,10.3948429454203,0.46203451648805,≤ 24,Männlech,Süden
1474,5.23920002906256,5.20884603027142,10.434156535684,11.2751827286278,0.841573777193802,25 bis 34,Weiblech,Süden
1476,4.43177681801042,4.58493269322287,9.40177975168601,10.4685515536788,1.07770997937249,35 bis 44,Männlech,Norden
1477,4.63850986730299,5.42044318478521,10.1374073148057,10.6181404391744,0.917891088231078,35 bis 44,Männlech,Süden
148,4.91483116516714,4.70033617232668,11.8293149471744,12.2131837226406,0.439730984502512,45 bis 54,Weiblech,Süden
1485,4.86580736779033,5.01947368483946,12.2302688737626,11.9105577148705,0.354723219025186,55 bis 64,Weiblech,Norden
1487,5.63402416879421,5.03237509454822,11.2849718663776,11.2866347106311,0.601651372135114,55 bis 64,Weiblech,Zentrum
1494,5.55887182583911,4.88311611931745,11.11182184635,11.2824047921653,0.696953596948607,45 bis 54,Weiblech,Osten
1495,4.99445818971532,5.38633951711607,11.8491224685939,10.9225471441416,1.00603817355465,≤ 24,Männlech,Norden
1497,4.65429719320187,4.38864400490135,10.7456221021379,11.2559212449824,0.575305859210623,25 bis 34,Männlech,Süden
1498,6.62655633395968,5.35272214181071,11.6672025706382,11.7091237116055,1.27452380564186,45 bis 54,Weiblech,Zentrum
150,4.97016738787862,4.72289594730091,11.3735612879855,11.7042438607455,0.412909347499613,45 bis 54,Weiblech,Zentrum
1501,5.53605032454154,4.75674596416976,11.4811393823187,11.4283996035049,0.781086916011135,45 bis 54,Weiblech,Norden
1503,5.53764588806642,4.95018437213876,10.7715663171639,10.742635389161,0.588173470407443,45 bis 54,Männlech,Osten
1504,5.3888759712781,4.7029927770989,11.6055623557782,12.3857503985287,1.03881140642004,35 bis 44,Weiblech,Zentrum
1507,4.79569620607337,4.91993339490378,10.4150296226462,10.8341929996718,0.437187392004809,≤ 24,Männlech,Zentrum
1510,5.43024614168544,4.95127667824429,11.5321440502229,11.6430398874104,0.491639739661702,25 bis 34,Weiblech,Norden
1512,4.95802469758477,5.10029136601877,10.9474598394052,10.9024393952424,0.149220123776651,55 bis 64,Männlech,Zentrum
1514,5.21084323025657,4.73328572341821,11.7348029079271,11.553356088234,0.510866049678795,25 bis 34,Weiblech,Norden
1515,5.93418394721721,4.74873068794444,12.0169198503608,11.7141191781198,1.22351447765445,55 bis 64,Weiblech,Süden
1520,4.81071104462843,4.7810552016308,11.2975969334169,11.7499991575881,0.453373181230318,55 bis 64,Weiblech,Norden
1521,5.14167876150852,4.6928849585327,11.4772935119266,11.4080391411487,0.454105764620242,25 bis 34,Männlech,Norden
1524,4.66741106953993,4.71797797204382,11.8160592536816,11.0004544119355,0.817170893698808,35 bis 44,Weiblech,Norden
1527,5.19044180449317,4.69264549825387,10.7662972941071,11.2284254257839,0.679237493512098,45 bis 54,Weiblech,Osten
1528,5.11904440992605,4.76763248912164,11.796263712322,11.8164201917055,0.351989519367525,25 bis 34,Weiblech,Zentrum
1531,4.94520503451076,4.69166522792264,10.7333727810651,10.8668652638334,0.286535646090301,25 bis 34,Männlech,Zentrum
1533,5.12873940594712,5.12011827014204,9.52953592023139,10.5590255437249,1.02952572035055,≤ 24,Männlech,Norden
1536,4.77076978304062,4.92487727791759,11.5593472094245,12.1313198737577,0.592369689232747,≤ 24,Männlech,Zentrum
1537,4.63992761207188,4.84257935565392,10.4022093149262,11.0239732192939,0.653955718647213,35 bis 44,Männlech,Zentrum
1543,5.6516349312384,5.279537311191,11.1823206284752,11.3484081885012,0.407482167021255,25 bis 34,Weiblech,Norden
1544,5.00774125957718,5.3524478388783,10.5583880429315,11.5420747901924,1.04233499535908,25 bis 34,Männlech,Osten
1545,5.07186146653854,4.82815967021264,11.1004678139208,11.8097967601962,0.750025412607228,55 bis 64,Weiblech,Osten
1546,5.2578775273493,5.21644367837955,10.1659618101985,11.0122036961138,0.847255624541893,25 bis 34,Weiblech,Süden
1547,5.80797257285336,5.17805024394228,11.7343542047279,11.5276617353288,0.662966000159178,25 bis 34,Weiblech,Osten
155,4.43900906896123,4.50108042553233,11.4052474689158,11.0226187372119,0.387630751659311,55 bis 64,Männlech,Osten
1550,4.89629706688739,4.97279112203963,11.663631193134,11.7447541869006,0.111500137180617,≤ 24,Weiblech,Zentrum
1551,5.7998646144319,5.15297742176848,12.0585209379514,11.7943029108797,0.698766202575386,≤ 24,Weiblech,Süden
1553,5.74993404436296,5.50703532452388,11.4606033551425,11.4956089807835,0.245408194496396,35 bis 44,Weiblech,Süden
1554,4.51502910019421,4.86161185022744,10.130860988905,10.6082650880227,0.589944299468207,55 bis 64,Männlech,Norden
1556,5.34412164454462,5.06888337735364,11.3905930659244,12.3644766696704,1.01203032433398,25 bis 34,Weiblech,Norden
1558,4.91745019920319,5.38157752991437,11.3432177373508,11.8732748630771,0.704538668666496,≤ 24,Weiblech,Zentrum
1559,4.11037133052897,5.20178602530906,10.2434477297109,11.3012672407282,1.51992373291256,≤ 24,Männlech,Norden
156,6.18916968975392,5.7327090243691,11.4198787122192,11.6391708388896,0.506404360035712,45 bis 54,Weiblech,Zentrum
1561,5.1485292065796,5.05486607326391,11.6420914724997,11.7356873552519,0.132412128638866,≤ 24,Weiblech,Zentrum
1563,4.44555159212522,5.37309867333835,11.5632694751508,11.8632863756592,0.97486087646272,25 bis 34,Männlech,Süden
1565,6.56084659261483,5.10283622559698,11.7448152246072,11.3796395353513,1.50304607858677,≤ 24,Weiblech,Zentrum
1567,4.23267265251322,4.55170920160187,11.3745708288421,11.5206247694684,0.350879000834855,≤ 24,Männlech,Osten
1568,6.20349639844961,5.04300828335083,11.3384622494926,11.0817389756038,1.18854512099529,≤ 24,Weiblech,Osten
1572,4.68451382242476,4.87491391553323,10.3203394966562,10.9273587284356,0.636179646959735,45 bis 54,Männlech,Zentrum
1574,5.0887802801301,5.3311670740565,11.5429965876238,12.4519593952218,0.940725647288529,35 bis 44,Weiblech,Norden
1577,4.88439739413681,4.72532162826293,11.8000881785616,11.0656090460467,0.751508280319106,35 bis 44,Weiblech,Norden
1579,4.29259382717284,5.35978038753604,11.9162787237752,11.6585134673911,1.09787525794994,25 bis 34,Männlech,Norden
1580,4.65602067986326,4.76966396850825,10.8165234973535,11.2398552346476,0.438320153374768,≤ 24,Weiblech,Osten
1584,4.3833419451621,4.41695045817659,12.6947880041365,11.1960275070392,1.49913727183554,≤ 24,Männlech,Osten
1585,5.13021006252833,5.07967486177676,11.9358998437009,11.9062749920255,0.0585784802789607,25 bis 34,Weiblech,Norden
1587,4.86315045166289,5.00730474522411,11.2583604647581,11.6274098509273,0.396204378804674,35 bis 44,Weiblech,Norden
1588,4.33177123537871,4.94835044432359,11.1781207331887,11.8517503549483,0.913206870437927,≤ 24,Weiblech,Zentrum
159,5.73082187197093,5.15506877088364,10.4303071928988,10.8486112004013,0.711666969940487,45 bis 54,Männlech,Zentrum
1590,6.4929469714895,4.98074204187849,10.8618570765848,11.7843838139971,1.77138909626894,35 bis 44,Weiblech,Zentrum
1593,5.06287005505587,4.80061526419271,11.3881356150943,11.7140422723783,0.418321317401671,≤ 24,Weiblech,Norden
1597,5.7956065180974,5.17148700264312,11.2400028151331,11.886230296293,0.898406994060704,25 bis 34,Weiblech,Zentrum
1598,4.99042218121723,4.77695911127685,10.9447998608909,11.5891665790597,0.67880405840867,≤ 24,Weiblech,Zentrum
160,5.01842520156482,4.58436333495842,11.6721054041043,11.4128109494214,0.505611825683636,25 bis 34,Männlech,Zentrum
1601,6.1190116635973,4.8605596383377,11.1609989642076,11.7127232810089,1.37408195593635,25 bis 34,Weiblech,Norden
1603,5.3330176193893,4.40339716902581,11.3618759936407,12.0240043407488,1.14131859258408,25 bis 34,Weiblech,Süden
1605,5.78594391246443,5.21359806206472,11.3722874372309,11.4283924805093,0.575089165565681,25 bis 34,Weiblech,Zentrum
1608,4.58073496517943,4.6474566379655,10.4022533894324,10.78719591777,0.39068213645152,25 bis 34,Männlech,Zentrum
161,5.36669746239063,5.46202014612782,12.153910014018,11.9827719768134,0.195894466009465,45 bis 54,Weiblech,Osten
1615,5.85651090800642,4.987674182232,11.6030590641353,11.8444239824999,0.901739585396789,45 bis 54,Männlech,Osten
1616,5.09269847749827,5.69594573615879,12.2229028533406,12.222407322811,0.603247462184418,≤ 24,Weiblech,Osten
1617,4.88265493932731,4.83372593758463,12.4020156349039,12.0671720117554,0.338399614619636,≤ 24,Weiblech,Zentrum
1619,5.17607115813595,4.5945937890153,11.6404675015419,11.8834481324687,0.630202759280767,45 bis 54,Weiblech,Süden
1620,5.86706455081644,5.33809330925019,11.3801632549121,11.1877535945526,0.562878363240029,25 bis 34,Weiblech,Norden
1621,5.24514187622315,5.17504575827051,12.0765783428382,11.73366235821,0.35000691173968,35 bis 44,Männlech,Osten
1622,5.32284275724693,5.00362503041338,11.1489330701131,11.6604313501661,0.602934861839955,≤ 24,Weiblech,Zentrum
1623,5.2079884903271,5.5647438600693,11.1189688195496,11.4181418394648,0.465595199379341,45 bis 54,Weiblech,Zentrum
1624,4.8182601778578,4.64691069546646,11.1932276288706,11.2523476683045,0.181261755973062,25 bis 34,Weiblech,Süden
1626,6.1669858929346,5.28239761614548,11.7347543208891,11.2664302929798,1.00091149186627,25 bis 34,Weiblech,Süden
1629,4.59751983092928,4.63736974282857,11.4926941549705,11.5672179346167,0.0845092255977345,≤ 24,Männlech,Zentrum
163,4.56998609758638,5.04879105150401,11.529556378711,10.5333269540122,1.10531771474621,35 bis 44,Weiblech,Zentrum
1630,5.50999127543236,4.62589911636159,11.0167913302048,11.4795286248958,0.997870106591189,45 bis 54,Weiblech,Norden
1631,5.33026334759232,4.90626531635629,11.0119943902836,11.5299346527965,0.669355246505087,≤ 24,Weiblech,Osten
1632,4.38626734316887,4.67764694986717,10.0833203350277,11.0747698388447,1.03337998520317,45 bis 54,Männlech,Zentrum
1633,5.02359347137501,4.97859667410612,11.945085711278,12.4560431721965,0.512934926313967,25 bis 34,Weiblech,Norden
1635,4.86344141444697,4.97378024931733,11.8021681222739,11.5660409303191,0.260635203418504,35 bis 44,Männlech,Süden
1636,4.903516114291,5.26340420962606,11.0297559229202,10.9249934517021,0.374826115071544,≤ 24,Männlech,Osten
1637,5.60028031247457,5.16794712042435,12.1192306420303,11.7094871669163,0.595652335130871,25 bis 34,Weiblech,Norden
1638,4.94801303542802,4.52796072294367,11.4297155997887,11.2884917483255,0.443156994129104,35 bis 44,Weiblech,Süden
1639,4.8936515706206,5.00732947669012,10.5947355488355,11.1571690943342,0.57380672654708,35 bis 44,Männlech,Süden
164,4.82413823492394,4.74199451360906,10.6497209390782,10.9708749278142,0.33149279846257,35 bis 44,Männlech,Süden
1641,5.24315313407756,4.90720146826812,11.7110503907357,11.6439071083806,0.342595595601508,25 bis 34,Weiblech,Osten
1643,5.18921686512378,4.90017939732357,10.9905632604815,11.0887025500345,0.305244128438768,25 bis 34,Weiblech,Süden
1645,5.13303485777008,5.08001952067183,11.5922858883444,11.7192220424285,0.137562397410461,25 bis 34,Weiblech,Süden
1646,6.06309332008815,5.25147364131511,11.6784285778117,11.365890155288,0.869716487440174,≤ 24,Weiblech,Zentrum
1647,4.64016198256583,5.21018253456422,10.9180156833281,11.668712157269,0.942586137012282,35 bis 44,Weiblech,Osten
1654,5.4983591598148,4.97503909846089,10.8150405560209,10.7234855633983,0.531268485127431,35 bis 44,Männlech,Zentrum
1655,4.79103750401055,4.42734034663954,12.8249816256901,12.1491180897754,0.767507095380125,45 bis 54,Männlech,Süden
166,4.86539788146464,4.5817732891414,11.562354868882,11.5753201510925,0.283920777530139,25 bis 34,Weiblech,Süden
1661,5.57966878860211,4.76598905896081,11.7407612339588,11.8195553008754,0.817485906551552,≤ 24,Weiblech,Zentrum
1663,4.77406564623066,4.97114085317947,9.8629792551862,10.5751195819201,0.738906274269369,45 bis 54,Weiblech,Osten
1664,5.31017305125136,4.74998563537181,11.1118001701201,11.6638939660603,0.786522409359987,45 bis 54,Weiblech,Zentrum
1665,5.57268370147575,4.91701029408162,10.8732504247915,11.2677515200996,0.76520502570431,35 bis 44,Weiblech,Zentrum
1666,4.71534940015077,4.73595942778996,12.1361933145596,12.2258534966986,0.0919984864031732,55 bis 64,Weiblech,Zentrum
1667,4.93829954901555,5.01369559066434,11.6801381250228,11.3034397927909,0.384169489421806,45 bis 54,Männlech,Zentrum
1668,4.59766180054106,4.4774410918029,10.7268450686801,11.5449349018113,0.826876045052843,25 bis 34,Männlech,Zentrum
167,5.25152204002292,4.87417991683412,11.9462401816636,11.4158850712527,0.650894477677941,55 bis 64,Weiblech,Süden
1671,5.12226484673635,5.39230454697479,11.0626558314439,11.2855405097774,0.350141427912596,≤ 24,Weiblech,Osten
1672,5.22227732413261,4.91124015756156,11.3435744079702,11.9291078218897,0.663018474708463,≤ 24,Männlech,Zentrum
1674,5.81913246631882,5.12752158181885,11.6810112796577,12.178066286633,0.851697889816616,45 bis 54,Männlech,Zentrum
1675,5.5737369984272,5.00451498671688,10.577001203836,11.0242673132216,0.72392034867135,55 bis 64,Weiblech,Osten
1678,6.14681992337165,4.62453824368247,10.4733581999759,10.9357603913746,1.59096112426659,55 bis 64,Weiblech,Norden
168,4.68555074993357,4.29844438081379,10.9403098002937,11.3146693726935,0.538513166468965,25 bis 34,Männlech,Süden
1680,4.03292125317527,4.57505134756652,10.4237537718769,11.3055950696921,1.03515656486212,45 bis 54,Männlech,Osten
1684,4.79003059912616,4.41574373774374,11.4824392599208,11.4560763154661,0.375214151443969,≤ 24,Weiblech,Osten
1686,4.59300041271151,4.42017074856542,9.73999370475291,11.4409437897808,1.70970795300403,55 bis 64,Männlech,Zentrum
1688,5.73271218763731,5.31795103235016,12.0632720029083,11.799312289492,0.491631514695638,≤ 24,Weiblech,Süden
1690,6.1517706487931,5.16102367782916,11.4479246608829,11.3924108444789,0.992301035112811,≤ 24,Weiblech,Osten
1691,4.98759260618922,5.35932846985786,11.3974881709223,11.9994307097552,0.707476057823934,≤ 24,Weiblech,Süden
1693,4.68816082547331,5.51613671465054,10.3891267059785,10.2130144678238,0.846498430882592,35 bis 44,Männlech,Süden
1695,4.66666889106578,4.56071609205524,11.3298910039874,11.4583241510334,0.166496453050258,35 bis 44,Männlech,Zentrum
1696,4.97807037457435,4.03480484294302,11.856526130874,12.9626499062294,1.45370549616156,65+,Weiblech,Osten
1698,4.56970418112709,4.7598849915111,10.9367390796543,12.1684956961773,1.24635191779307,≤ 24,Weiblech,Zentrum
1699,6.12904306482476,5.36934128006234,11.286584761348,11.4953802989012,0.787872057045631,25 bis 34,Weiblech,Zentrum
17,5.39625268694872,4.70989749683544,11.0174899454356,11.5876555192521,0.89228483600303,25 bis 34,Weiblech,Süden
1700,5.29436984803071,4.75419227913297,11.9589643045043,11.5402625084378,0.683449339724295,55 bis 64,Weiblech,Osten
1702,4.8117986846723,4.34658026984443,11.9049162371751,11.9244033154683,0.465626373517829,55 bis 64,Männlech,Osten
1703,4.88962305625662,4.93215694675067,10.2466809055959,10.6323138454103,0.387971514560623,25 bis 34,Männlech,Süden
1704,5.0494419302576,4.89255598057239,11.5104163608295,11.6830196193093,0.233248978661181,≤ 24,Weiblech,Zentrum
1705,4.94477320084639,4.91703663037875,11.9227063296676,11.030425394678,0.892711926820331,45 bis 54,Weiblech,Zentrum
1706,5.97657106316263,5.12866670601182,11.1812236467916,11.9396703150201,1.13762170664169,35 bis 44,Weiblech,Osten
1707,5.19816531660876,4.89251497404678,11.5630329291678,12.1355664227745,0.649012121003752,65+,Weiblech,Zentrum
1709,4.73311392428903,4.39914121569129,11.0201296916936,10.6801891171323,0.476547336915439,≤ 24,Männlech,Osten
171,5.40115121756168,4.88528261628736,11.5251817396787,11.7164429899593,0.550182951062299,35 bis 44,Weiblech,Zentrum
1712,5.73438842399838,5.28087520813302,10.560150952601,11.9310233759118,1.44394093991359,≤ 24,Männlech,Süden
1714,4.89398757865885,4.92612661601224,12.4068600884876,12.5404735838184,0.137424466004169,35 bis 44,Weiblech,Zentrum
1717,5.03372879044097,5.17546014880476,10.9588029680868,11.6309467318504,0.686924316871949,45 bis 54,Weiblech,Zentrum
1718,5.70597419623966,5.27924345520926,11.1453796373384,11.3701442170042,0.482305133305363,35 bis 44,Weiblech,Zentrum
172,5.1825338118827,4.71681700647938,11.7614606034446,11.1050462910271,0.804842774945233,25 bis 34,Weiblech,Süden
1720,4.71232609466808,4.95585153179681,11.3723516770749,11.1430343114237,0.334501259665662,45 bis 54,Männlech,Süden
1721,4.82837142227746,4.61444681187325,11.4403444417431,11.6559035873687,0.303693075652722,55 bis 64,Weiblech,Zentrum
1724,5.51746710727618,5.54683523416398,11.2132670145931,11.7094033782223,0.497004807011075,≤ 24,Weiblech,Osten
1726,4.94347247035894,4.24042722853918,10.8420776778894,11.8910767923613,1.26280313359139,25 bis 34,Weiblech,Süden
1727,5.61517696969697,4.48023115676677,10.694624745766,11.8253350724995,1.60206361960742,45 bis 54,Weiblech,Norden
1729,5.91293333565371,6.20635191134272,10.290651215563,11.8412102012177,1.57807719347119,55 bis 64,Weiblech,Zentrum
1731,4.72669369595022,4.87400572897803,12.2802590131561,11.8031611962824,0.499322703209436,55 bis 64,Weiblech,Süden
1733,4.56605637881669,4.90982102589903,9.99157939726756,11.7777064793742,1.81890738797181,45 bis 54,Männlech,Osten
1734,4.60899866765678,5.18774303066743,11.2075750683928,11.8096452312367,0.835124852164887,35 bis 44,Weiblech,Süden
1736,4.289973909375,4.68504040524689,11.462932929727,11.7642148220387,0.496838318565901,65+,Männlech,Süden
1739,5.24910810994864,4.77254856650081,11.052578717236,11.5544347479958,0.692075482921603,25 bis 34,Weiblech,Süden
174,4.83408212744331,4.91830369181181,11.3854780774158,11.8838323858013,0.505420902408079,35 bis 44,Weiblech,Süden
1740,4.51705467537791,4.97411698307847,10.7575224729639,10.8932928840202,0.476801381750256,55 bis 64,Männlech,Süden
1743,4.73732817069021,5.37138707669555,10.0396655851218,11.4645859224368,1.55962452660203,45 bis 54,Männlech,Zentrum
1744,4.32367427553839,4.47481051256049,11.2067325949853,11.7242329793868,0.539118549112206,35 bis 44,Weiblech,Süden
1748,5.81373718168732,5.18617284141913,11.0725604639829,11.4550179708801,0.734922271916055,25 bis 34,Weiblech,Zentrum
175,5.53304937693304,4.72863269123439,11.6976786843454,11.4289333674391,0.848121600709168,≤ 24,Weiblech,Osten
1750,6.19310306524078,5.18427792845844,11.3010997486899,11.8374284988707,1.14253082447449,45 bis 54,Weiblech,Osten
1751,4.74269591607612,4.31928452022735,12.3258835709986,12.8090196882691,0.642415533705223,≤ 24,Weiblech,Osten
1752,4.78211472998829,5.18433282846667,11.4616061702195,11.7813591329506,0.513830084676693,45 bis 54,Weiblech,Zentrum
1754,5.66501373087485,4.3833419451621,10.7929384025936,12.0687278234531,1.80840294532747,25 bis 34,Weiblech,Osten
1757,4.19560897705304,5.30900522178732,11.2801141813199,11.5410852001555,1.14357206614208,25 bis 34,Weiblech,Zentrum
1758,5.94768696700022,5.13548077816047,11.4376060058037,12.0654258758915,1.02656547889874,35 bis 44,Weiblech,Zentrum
1759,4.94692950010408,4.9076692244306,10.4801970286114,11.0858737348353,0.606947808059451,45 bis 54,Weiblech,Norden
1760,5.96919633474412,5.333534680381,11.5445313412717,11.1107752413903,0.769551878051114,35 bis 44,Weiblech,Osten
1761,5.20821457949133,4.87630174722423,12.2003860492987,12.4404247857827,0.409615335694889,25 bis 34,Weiblech,Zentrum
1762,4.90648080102108,4.9214150151207,12.2073454379433,12.0696020600142,0.138550600554775,≤ 24,Weiblech,Norden
1763,4.81079368192255,4.84102565015306,11.8502019463864,11.9666265391877,0.12028573361807,45 bis 54,Weiblech,""
1764,5.70414164085647,4.87879126031892,11.277327530491,10.6719605056423,1.02355873569993,45 bis 54,Weiblech,Zentrum
1765,5.17578575214547,4.75887970125045,10.738374248488,10.7475010359011,0.417005939431765,65+,Männlech,Zentrum
1767,5.8907843603847,5.23790273643676,11.4413080557006,11.7167333786272,0.708599691926349,45 bis 54,Weiblech,Norden
1768,6.26580596263851,6.07176680208857,11.2529701040732,11.1495757509569,0.219867205565676,≤ 24,Weiblech,Norden
1769,4.43565787516282,4.39488781482245,9.97632659041325,10.7314701914996,0.756243384157436,≤ 24,Männlech,Osten
1771,4.53426691355073,5.42389966986394,11.2790094099087,11.4701301903326,0.909930543401676,35 bis 44,Weiblech,Süden
1772,5.12523027711215,5.40698845420726,10.8088323890617,11.3556908586311,0.615176280508065,35 bis 44,Weiblech,Süden
1773,5.41314209648938,4.84042816222725,11.1637667282887,11.1564178801479,0.572761081138557,25 bis 34,Weiblech,Zentrum
1777,4.98110826582792,5.25834018222565,11.4071837404502,12.2078375595129,0.847292200748519,65+,Weiblech,Zentrum
1778,5.07896199039702,5.30753422926017,11.4347159648097,11.5615535452954,0.261405891674987,45 bis 54,Weiblech,Zentrum
178,4.78908481588129,4.99563239447406,11.5159653396192,11.8091635665519,0.358646207980799,45 bis 54,Weiblech,Zentrum
1781,4.73769142620167,4.87909029406467,12.0025057604888,11.5465879510272,0.477341270808637,55 bis 64,Weiblech,Süden
1787,5.42050708853415,4.94069912691913,11.4013921971916,11.4014503586304,0.479807965140124,55 bis 64,Weiblech,Süden
1788,4.78785082947442,4.65196178151139,11.693265861824,12.1274596873769,0.45496165937865,35 bis 44,Weiblech,Norden
179,4.85512121573902,4.4804202276946,11.7678089340917,11.2837990547615,0.612099986710236,55 bis 64,Weiblech,Zentrum
1790,5.61607588647397,4.82331217369716,11.5790725580446,11.4013029538514,0.812450820955146,35 bis 44,Weiblech,Zentrum
1792,4.57522438104851,5.33963982424804,11.3127847760046,10.6682686051623,0.99986602316467,35 bis 44,Weiblech,Osten
18,4.64819460975932,4.5988483625144,11.5202819235356,11.0507650088919,0.472102939255504,25 bis 34,Weiblech,Zentrum
180,5.53697427851575,4.90148394274409,11.557601432892,12.708872359981,1.31501814223965,35 bis 44,Weiblech,Süden
1802,5.36674150436233,5.26859827477815,11.5763222795381,12.1198932258093,0.552359907255571,45 bis 54,Weiblech,Osten
1804,4.83413558716192,4.56125585701939,10.6827433390692,11.1365014259233,0.52949008348421,65+,Männlech,Osten
181,4.88346948787798,4.58414505356083,10.2075744758397,10.3118931164924,0.316981854002572,55 bis 64,Männlech,Zentrum
1810,5.1200081266117,4.53698125237481,12.0971002651722,11.4259802867926,0.889000765726724,35 bis 44,Weiblech,Norden
1811,4.43431944790887,4.36398604737272,10.2319912044955,11.6315891022562,1.40136400076757,25 bis 34,Weiblech,Osten
1815,4.45133384785764,4.42798794628099,11.4742286865844,12.335616615934,0.861704239254782,≤ 24,Weiblech,Norden
1818,4.42598697195115,4.7219038189666,10.4655397864139,10.3580482319401,0.314835218218609,35 bis 44,Männlech,Zentrum
182,6.03293363654367,4.98039223940016,10.8926015349517,11.7490377091721,1.35695479409378,35 bis 44,Weiblech,Osten
1826,4.45705121261321,4.34119500465164,10.6801863981535,11.3253533136489,0.655486849428,≤ 24,Männlech,Süden
183,5.82394592449733,5.24519082448004,11.6209221952322,11.4171294687141,0.613586946713907,25 bis 34,Weiblech,Zentrum
1831,5.36999608890704,4.79566131983994,11.2033321796213,11.9325387061562,0.928225503474496,≤ 24,Weiblech,Osten
1833,4.29355648535565,4.03857106577499,11.8723448124589,11.0866847857515,0.826001962324922,25 bis 34,Männlech,Zentrum
1835,5.11607918653977,4.94084115164311,11.8786826727273,11.6111993215962,0.319774470536314,65+,Weiblech,Zentrum
1836,4.896626530458,4.85351354889193,10.9044985321886,11.6450865708515,0.741841878158765,25 bis 34,Weiblech,Osten
1838,4.92977774017194,5.11595146368915,11.6328935313744,11.2941478798777,0.386534955387159,≤ 24,Weiblech,Süden
1839,5.65926834682832,4.54954210911983,11.1392948260542,11.53565880948,1.1783873429462,25 bis 34,Weiblech,Zentrum
184,4.55607124403938,4.99164472086984,10.5156944001409,11.1332953405101,0.755748089817664,25 bis 34,Weiblech,Norden
1841,5.49776733372285,5.01739690185708,11.5150623406942,11.4645442122102,0.483019495586284,≤ 24,Weiblech,Süden
1845,5.48737059345128,4.93110421246143,10.0361176731196,11.4740366377627,1.54176627135891,55 bis 64,Weiblech,Norden
185,5.45741811886603,4.93035617087102,11.1749740954178,11.9649515735391,0.949662420528026,25 bis 34,Weiblech,Zentrum
1850,4.77315243908551,4.62270975447084,10.218372777792,10.8886406609541,0.686943983562452,35 bis 44,Männlech,Osten
1852,6.09869188101167,5.69462416142006,10.5169926550469,11.4177951563185,0.987276996750733,25 bis 34,Weiblech,Zentrum
1853,4.50357666925228,4.69800825651952,10.6378934750265,10.2210332714716,0.459973989954994,55 bis 64,Männlech,Zentrum
1855,5.89878951954891,5.31748386688285,12.8872456018898,12.1564524078798,0.933795991763079,25 bis 34,Weiblech,Norden
1856,4.99698859188703,4.86505764284345,10.928081587054,10.7049291623251,0.259234989879672,≤ 24,Weiblech,Osten
1858,5.48979582167159,4.8074081471511,11.6642037085064,12.3483471171901,0.966284193176523,≤ 24,Weiblech,Zentrum
186,5.42474660146324,4.76503236869108,11.4875859913701,11.5067995199016,0.659993961033576,45 bis 54,Weiblech,Zentrum
1868,5.01315857836082,4.61982284627405,11.0876384001045,11.2665583614531,0.432117288135073,25 bis 34,Männlech,Zentrum
187,6.48945875646808,5.6073886013051,12.7788410206424,12.2008144833557,1.05459112287036,25 bis 34,Weiblech,Osten
1870,5.75003261801238,5.04760096240673,12.0991647359857,11.8628440894578,0.741119206856939,≤ 24,Weiblech,Zentrum
1871,6.28973029997296,4.87907783057497,12.086037675378,12.2079280579951,1.41590877347137,25 bis 34,Weiblech,Süden
1876,5.69247453377214,4.9901289679098,10.3969145206142,11.0780467468685,0.978381522479185,25 bis 34,Weiblech,Norden
1879,5.79658966607271,5.00319977704645,11.8418645609086,11.9660341115618,0.803047690562972,≤ 24,Weiblech,Süden
188,5.21797235852939,5.01888345378989,11.5644880906513,11.3097828093477,0.323281877491288,35 bis 44,Weiblech,""
1881,4.62655555820165,4.65207701302192,11.340557590594,11.7326083409331,0.392880561363911,≤ 24,Weiblech,Zentrum
1883,6.5320504073196,5.26096,11.752084959519,11.5607843137255,1.28540529042825,≤ 24,Weiblech,Süden
1884,5.79586183419298,4.99471797411132,11.7523247995599,11.4034178940991,0.873823502330302,25 bis 34,Weiblech,Osten
1889,4.21189782773969,4.17885444981341,10.3261649263421,11.4702324370599,1.14454459673047,≤ 24,Männlech,Norden
189,5.14846886140643,4.45678548021152,10.5359045451566,11.1398412912618,0.918240433174983,45 bis 54,Weiblech,Zentrum
1890,4.80970651673168,4.50329968889594,11.1626187041593,10.9977376760143,0.347952435810578,≤ 24,Weiblech,Süden
1891,5.10299911927144,4.38077873536007,10.6238883136597,10.9667434433545,0.799469776098569,45 bis 54,Weiblech,Zentrum
